縣市,統計期,業者名稱,基地臺
7,1091130,4,226
22,1091130,4,20
14,1091130,4,293
2,1091130,4,1573
8,1091130,4,176
10,1091130,4,269
9,1091130,4,141
15,1091130,4,249
12,1091130,4,487
4,1091130,4,1651
1,1091130,4,1539
19,1091130,4,132
5,1091130,4,899
20,1091130,4,44
17,1091031,4,187
18,1091031,4,181
21,1091031,4,37
13,1091031,4,346
16,1091031,4,522
11,1091031,4,380
3,1091031,4,1027
6,1091031,4,1374
7,1091031,4,226
22,1091031,4,20
14,1091031,4,293
2,1091031,4,1572
8,1091031,4,176
10,1091031,4,269
9,1091031,4,141
15,1091031,4,249
12,1091031,4,487
4,1091031,4,1651
1,1091031,4,1539
19,1091031,4,132
5,1091031,4,899
20,1091031,4,44
17,1090930,4,187
18,1090930,4,181
21,1090930,4,36
13,1090930,4,346
16,1090930,4,507
11,1090930,4,380
3,1090930,4,1027
6,1090930,4,1374
7,1090930,4,226
22,1090930,4,20
14,1090930,4,293
2,1090930,4,1647
8,1090930,4,176
10,1090930,4,269
9,1090930,4,141
15,1090930,4,244
12,1090930,4,487
4,1090930,4,1686
1,1090930,4,1644
19,1090930,4,131
5,1090930,4,903
20,1090930,4,42
17,1090831,4,186
18,1090831,4,177
21,1090831,4,36
13,1090831,4,341
16,1090831,4,515
11,1090831,4,370
3,1090831,4,1005
6,1090831,4,1378
7,1090831,4,224
22,1090831,4,20
14,1090831,4,289
2,1090831,4,1632
8,1090831,4,176
10,1090831,4,262
9,1090831,4,142
15,1090831,4,245
12,1090831,4,475
4,1090831,4,1674
1,1090831,4,1638
19,1090831,4,131
5,1090831,4,905
20,1090831,4,42
17,1090731,4,185
18,1090731,4,174
21,1090731,4,36
13,1090731,4,343
16,1090731,4,516
11,1090731,4,370
3,1090731,4,981
6,1090731,4,1363
7,1090731,4,224
22,1090731,4,20
14,1090731,4,289
2,1090731,4,1615
8,1090731,4,176
10,1090731,4,269
9,1090731,4,142
15,1090731,4,245
12,1090731,4,475
4,1090731,4,1639
1,1090731,4,1633
19,1090731,4,131
5,1090731,4,899
20,1090731,4,42
17,1090630,4,185
18,1090630,4,174
21,1090630,4,36
13,1090630,4,343
16,1090630,4,516
11,1090630,4,370
3,1090630,4,981
6,1090630,4,1363
7,1090630,4,224
22,1090630,4,20
14,1090630,4,289
2,1090630,4,1540
8,1090630,4,176
10,1090630,4,269
9,1090630,4,142
15,1090630,4,245
12,1090630,4,475
4,1090630,4,1639
1,1090630,4,1528
19,1090630,4,131
5,1090630,4,899
20,1090630,4,42
17,1090531,4,173
18,1090531,4,171
21,1090531,4,36
13,1090531,4,335
16,1090531,4,502
11,1090531,4,358
3,1090531,4,937
6,1090531,4,1342
7,1090531,4,221
22,1090531,4,20
14,1090531,4,276
2,1090531,4,1522
8,1090531,4,176
10,1090531,4,266
9,1090531,4,140
15,1090531,4,231
12,1090531,4,451
4,1090531,4,1599
1,1090531,4,1511
19,1090531,4,128
5,1090531,4,878
20,1090531,4,42
17,1090430,4,173
18,1090430,4,171
21,1090430,4,36
13,1090430,4,335
16,1090430,4,502
11,1090430,4,358
3,1090430,4,937
6,1090430,4,1344
7,1090430,4,221
22,1090430,4,20
14,1090430,4,276
2,1090430,4,1522
8,1090430,4,176
10,1090430,4,266
9,1090430,4,140
15,1090430,4,231
12,1090430,4,451
4,1090430,4,1599
1,1090430,4,1511
19,1090430,4,128
5,1090430,4,878
20,1090430,4,42
17,1090331,4,167
18,1090331,4,164
21,1090331,4,36
13,1090331,4,335
16,1090331,4,497
11,1090331,4,358
3,1090331,4,902
6,1090331,4,1319
7,1090331,4,215
22,1090331,4,20
14,1090331,4,276
2,1090331,4,1502
8,1090331,4,176
10,1090331,4,266
9,1090331,4,138
15,1090331,4,230
12,1090331,4,451
4,1090331,4,1599
1,1090331,4,1485
19,1090331,4,128
5,1090331,4,860
20,1090331,4,42
17,1090229,4,167
18,1090229,4,164
21,1090229,4,36
13,1090229,4,335
16,1090229,4,497
11,1090229,4,358
3,1090229,4,902
6,1090229,4,1319
7,1090229,4,215
22,1090229,4,20
14,1090229,4,276
2,1090229,4,1502
8,1090229,4,176
10,1090229,4,266
9,1090229,4,138
15,1090229,4,230
12,1090229,4,451
4,1090229,4,1599
1,1090229,4,1485
19,1090229,4,128
5,1090229,4,860
20,1090229,4,42
17,1090131,4,167
18,1090131,4,164
21,1090131,4,36
13,1090131,4,341
16,1090131,4,497
11,1090131,4,359
3,1090131,4,902
6,1090131,4,1319
7,1090131,4,215
22,1090131,4,20
14,1090131,4,276
2,1090131,4,1502
8,1090131,4,176
10,1090131,4,266
9,1090131,4,138
15,1090131,4,230
12,1090131,4,451
4,1090131,4,1599
1,1090131,4,1485
19,1090131,4,128
5,1090131,4,864
20,1090131,4,42
17,1081231,4,167
18,1081231,4,164
21,1081231,4,36
13,1081231,4,337
16,1081231,4,497
11,1081231,4,356
3,1081231,4,903
6,1081231,4,1319
7,1081231,4,215
22,1081231,4,20
14,1081231,4,264
2,1081231,4,1502
8,1081231,4,157
10,1081231,4,263
9,1081231,4,138
15,1081231,4,230
12,1081231,4,440
4,1081231,4,1561
1,1081231,4,1485
19,1081231,4,128
5,1081231,4,864
20,1081231,4,42
17,1081130,4,151
18,1081130,4,152
21,1081130,4,36
13,1081130,4,335
16,1081130,4,489
11,1081130,4,354
3,1081130,4,833
6,1081130,4,1305
7,1081130,4,209
22,1081130,4,20
14,1081130,4,263
2,1081130,4,1396
8,1081130,4,152
10,1081130,4,254
9,1081130,4,137
15,1081130,4,225
12,1081130,4,439
4,1081130,4,1441
1,1081130,4,1453
19,1081130,4,128
5,1081130,4,850
20,1081130,4,37
17,1081031,4,147
18,1081031,4,144
21,1081031,4,32
13,1081031,4,335
16,1081031,4,430
11,1081031,4,354
3,1081031,4,814
6,1081031,4,1248
7,1081031,4,209
22,1081031,4,20
14,1081031,4,263
2,1081031,4,1384
8,1081031,4,152
10,1081031,4,254
9,1081031,4,135
15,1081031,4,217
12,1081031,4,439
4,1081031,4,1441
1,1081031,4,1446
19,1081031,4,109
5,1081031,4,814
20,1081031,4,28
17,1080930,4,137
18,1080930,4,130
21,1080930,4,32
13,1080930,4,290
16,1080930,4,410
11,1080930,4,350
3,1080930,4,755
6,1080930,4,1240
7,1080930,4,207
22,1080930,4,19
14,1080930,4,257
2,1080930,4,1330
8,1080930,4,147
10,1080930,4,253
